,tweet_id,follower_count,favourites_of_user_count,retweet_count,favourite_of_post_count
2019,690597161306841088,8709217,144674,607,1975
2020,704347321748819968,8709217,144674,353,1593
2021,884441805382717440,8709204,144674,5238,25590
2022,821522889702862852,8709205,144674,1811,8199
2023,670826280409919488,8709246,144674,3933,5390
2024,666396247373291520,8709248,144674,77,159
2025,715704790270025728,8709216,144674,566,2806
2026,672594978741354496,8709246,144674,592,1299
2027,815736392542261248,8709207,144674,2339,10101
2028,821407182352777218,8709205,144674,4465,12045
2029,675113801096802304,8709246,144674,772,1919
2030,741067306818797568,8709213,144674,3127,9567
2031,752173152931807232,8709211,144674,1865,6035
2032,667886921285246976,8709248,144674,1037,1814
2033,698355670425473025,8709217,144674,451,1879
2034,668286279830867968,8709247,144674,132,489
2035,685681090388975616,8709217,144674,127,2047
2036,813130366689148928,8709207,144674,460,4598
2037,682697186228989953,8709243,144674,358,1326
2038,676496375194980353,8709245,144674,526,1508
2039,798673117451325440,8709206,144674,5727,16919
2040,875747767867523072,8709204,144674,3953,23860
2041,887101392804085760,8709204,144674,5489,28956
2042,821153421864615936,8709205,144674,10,262
2043,667878741721415682,8709248,144674,113,379
2044,753375668877008896,8709209,144674,2360,7755
2045,683742671509258241,8709219,144674,3327,6533
2046,675501075957489664,8709246,144674,5727,16919
2047,820013781606658049,8709206,144674,1212,5440
2048,831911600680497154,8709205,144674,6607,28023
2049,672609152938721280,8709246,144674,377,1086
2050,684225744407494656,8709218,144674,209,1236
2051,750011400160841729,8709212,144674,913,3282
2052,890729181411237888,8709203,144674,17351,61574
2053,891327558926688256,8709202,144674,8574,38047
2054,743510151680958465,8709212,144674,3749,7965
2055,773985732834758656,8709208,144674,3969,10977
2056,712092745624633345,8709216,144674,889,2955
2057,715220193576927233,8709216,144674,651,2428
2058,688894073864884227,8709217,144674,699,2258
2059,694352839993344000,8709217,144674,617,2048
2060,873337748698140672,8709204,144674,1481,6814
2061,707411934438625280,8709216,144674,599,2313
2062,821421320206483457,8709205,144674,5736,17104
2063,671735591348891648,8709247,144674,733,1409
2064,764259802650378240,8709208,144674,1535,6135
2065,670679630144274432,8709246,144674,274,733
2066,674051556661161984,8709246,144674,478,1416
2067,802624713319034886,8709206,144674,3004,11501
2068,793120401413079041,8709206,144674,4044,13083
2069,700062718104104960,8709217,144674,694,2667
2070,735991953473572864,8709215,144674,1159,3619
2071,813172488309972993,8709207,144674,1985,9538
2072,695051054296211456,8709217,144674,787,2679
2073,798682547630837760,8709206,144674,4878,12640
2074,680206703334408192,8709244,144674,1177,2858
2075,739932936087216128,8709214,144674,1083,4074
2076,807059379405148160,8709206,144674,7587,24764
2077,766423258543644672,8709208,144674,1625,6130
2078,854120357044912130,8709205,144674,7309,31469
2079,739623569819336705,8709214,144674,1365,3808
2080,821765923262631936,8709205,144674,1689,8606
2081,699779630832685056,8709217,144674,1238,2765
2082,669753178989142016,8709247,144674,382,790
2083,679844490799091713,8709244,144674,768,2376
2084,678341075375947776,8709245,144674,537,1730
2085,788039637453406209,8709206,144674,1365,6309
2086,727524757080539137,8709216,144674,1227,4487
2087,794205286408003585,8709206,144674,3427,9504
2088,794983741416415232,8709206,144674,3496,12102
2089,687494652870668288,8709217,144674,578,1911
2090,667530908589760512,8709248,144674,227,451
2091,825026590719483904,8709205,144674,1294,6443
2092,832273440279240704,8709205,144674,2369,11501
2093,782021823840026624,8709209,144674,6391,17084
2094,773308824254029826,8709208,144674,7637,23808
2095,694183373896572928,8709217,144674,929,2969
2096,688064179421470721,8709217,144674,362,1746
2097,885984800019947520,8709204,144674,6188,30823
2098,681193455364796417,8709243,144674,1491,3714
2099,715009755312439296,8709216,144674,1229,4170
2100,705591895322394625,8709217,144674,1158,3190
2101,708845821941387268,8709216,144674,899,3013
2102,694905863685980160,8709217,144674,942,2773
2103,757725642876129280,8709208,144674,1231,4617
2104,740214038584557568,8709214,144674,1979,6721
2105,863432100342583297,8709204,144674,4983,22961
2106,683462770029932544,8709219,144674,675,2439
2107,802265048156610565,8709206,144674,1419,6969
2108,746757706116112384,8709212,144674,3953,9676
2109,750383411068534784,8709212,144674,1165,4622
2110,674999807681908736,8709246,144674,1086,2205
2111,858843525470990336,8709205,144674,3353,15141
2112,669661792646373376,8709247,144674,417,787
2113,793271401113350145,8709206,144674,2471,8966
2114,702899151802126337,8709217,144674,456,1622
2115,844223788422217728,8709205,144674,2197,13673
2116,680805554198020098,8709244,144674,663,2170
2117,673317986296586240,8709246,144674,248,858
2118,685169283572338688,8709218,144674,1434,4142
2119,689661964914655233,8709217,144674,931,3241
2120,839549326359670784,8709205,144674,7813,27675
2121,832645525019123713,8709205,144674,537,2967
2122,681231109724700672,8709244,144674,490,2428
2123,678021115718029313,8709245,144674,6299,13642
2124,749036806121881602,8709212,144674,801,3128
2125,694329668942569472,8709217,144674,503,2022
2126,667073648344346624,8709248,144674,114,385
2127,669006782128353280,8709247,144674,239,562
2128,773247561583001600,8709208,144674,3313,9658
2129,801167903437357056,8709206,144674,6123,25237
2130,828408677031882754,8709205,144674,1313,7798
2131,688547210804498433,8709217,144674,707,2624
2132,828376505180889089,8709205,144674,1090,7505
2133,797165961484890113,8709206,144674,27,231
2134,672475084225949696,8709246,144674,680,1405
2135,667065535570550784,8709248,144674,42,161
2136,738885046782832640,8709215,144674,1148,3800
2137,838150277551247360,8709205,144674,333,1687
2138,667443425659232256,8709247,144674,554,754
2139,762316489655476224,8709208,144674,1142,4888
2140,822610361945911296,8709205,144674,3019,15119
2141,669682095984410625,8709247,144674,130,346
2142,811386762094317568,8709207,144674,6582,21524
2143,674024893172875264,8709246,144674,1189,1738
2144,776201521193218049,8709208,144674,2576,9848
2145,669359674819481600,8709247,144674,116,363
2146,695409464418041856,8709217,144674,3594,8730
2147,708711088997666817,8709216,144674,723,2557
2148,670468609693655041,8709246,144674,84,347
2149,765222098633691136,8709208,144674,3462,11866
2150,750868782890057730,8709212,144674,1386,4855
2151,740699697422163968,8709214,144674,791,2874
2152,731156023742988288,8709216,144674,1273,3858
2153,836989968035819520,8709205,144674,2306,12887
2154,683849932751646720,8709219,144674,975,2627
2155,703611486317502464,8709216,144674,1535,3868
2156,804475857670639616,8709206,144674,16382,24595
2157,707377100785885184,8709216,144674,1091,3292
2158,706538006853918722,8709217,144674,1433,3494
2159,710997087345876993,8709216,144674,1388,4588
2160,672997845381865473,8709246,144674,693,1918
2161,826476773533745153,8709205,144674,4287,18749
2162,726935089318363137,8709216,144674,2466,6924
2163,808344865868283904,8709206,144674,21558,43868
2164,690649993829576704,8709217,144674,281,1313
2165,733822306246479872,8709215,144674,1024,3698
2166,778774459159379968,8709209,144674,10178,19408
2167,780800785462489090,8709209,144674,1335,5632
2168,676089483918516224,8709246,144674,428,1297
2169,697943111201378304,8709217,144674,686,2408
2170,718234618122661888,8709216,144674,998,3887
2171,669375718304980992,8709247,144674,702,1298
2172,777885040357281792,8709208,144674,1668,6513
2173,718454725339934721,8709216,144674,1509,4874
2174,840370681858686976,8709205,144674,4564,16562
2175,889638837579907072,8709203,144674,4138,25589
2176,878281511006478336,8709204,144674,1189,7324
2177,771500966810099713,8709208,144674,2662,8440
2178,885311592912609280,8709204,144674,17079,67920
2179,683449695444799489,8709219,144674,1611,3926
2180,700747788515020802,8709217,144674,9386,23009
2181,853639147608842240,8709205,144674,9860,34235
2182,669625907762618368,8709247,144674,1759,3441
2183,702332542343577600,8709217,144674,1553,3212
2184,738891149612572673,8709215,144674,6,112
2185,734787690684657664,8709215,144674,6307,12632
2186,735137028879360001,8709215,144674,979,3144
2187,677673981332312066,8709245,144674,1499,3325
2188,676942428000112642,8709245,144674,743,2059
2189,844973813909606400,8709205,144674,3186,15112
2190,849668094696017920,8709205,144674,4906,20434
2191,690959652130045952,8709217,144674,1259,3603
2192,845677943972139009,8709205,144674,4785,25203
2193,669993076832759809,8709247,144674,81,317
2194,699079609774645248,8709217,144674,659,2473
2195,666049248165822465,8709248,144674,41,99
2196,778990705243029504,8709209,144674,7420,20485
2197,667832474953625600,8709247,144674,60,288
2198,670408998013820928,8709246,144674,213,543
2199,765669560888528897,8709208,144674,1250,5300
2200,675845657354215424,8709246,144674,864,2245
2201,669000397445533696,8709247,144674,6157,20335
2202,766693177336135680,8709208,144674,813,4093
2203,683391852557561860,8709243,144674,2411,7687
2204,785170936622350336,8709208,144674,4979,12382
2205,793226087023144960,8709206,144674,2960,10139
2206,689999384604450816,8709217,144674,371,1435
2207,674743008475090944,8709246,144674,540,1377
2208,670290420111441920,8709247,144674,274,681
2209,671547767500775424,8709247,144674,572,1311
2210,799757965289017345,8709206,144674,2231,8658
2211,796116448414461957,8709206,144674,2491,9395
2212,671362598324076544,8709246,144674,288,1080
2213,713761197720473600,8709216,144674,1381,4896
2214,872620804844003328,8709204,144674,3399,19733
2215,706681918348251136,8709217,144674,978,3321
2216,687096057537363968,8709217,144674,606,2263
2217,785927819176054784,8709208,144674,3277,11707
2218,691321916024623104,8709217,144674,666,2586
2219,738402415918125056,8709215,144674,847,3265
2220,672482722825261057,8709246,144674,578,1105
2221,786233965241827333,8709208,144674,4904,15699
2222,668614819948453888,8709247,144674,309,602
2223,835246439529840640,8709205,144674,73,2129
2224,682406705142087680,8709243,144674,1774,7618
2225,674468880899788800,8709246,144674,1984,6097
2226,685307451701334016,8709218,144674,445,2093
2227,673919437611909120,8709246,144674,362,1142
2228,668171859951755264,8709247,144674,186,468
2229,680959110691590145,8709244,144674,2012,4610
2230,691090071332753408,8709217,144674,337,1728
2231,802952499103731712,8709206,144674,2077,9292
2232,809920764300447744,8709207,144674,4066,15955
2233,795464331001561088,8709206,144674,24506,51206
2234,880465832366813184,8709204,144674,5745,26974
2235,684122891630342144,8709218,144674,471,2022
2236,668496999348633600,8709247,144674,127,399
2237,675047298674663426,8709246,144674,319,1044
2238,698549713696649216,8709217,144674,629,2344
2239,759846353224826880,8709208,144674,2013,6837
2240,699088579889332224,8709217,144674,637,2258
2241,670842764863651840,8709246,144674,8408,23974
2242,678396796259975168,8709245,144674,411,1595
2243,679001094530465792,8709245,144674,1224,2830
2244,674269164442398721,8709246,144674,223,888
2245,670804601705242624,8709246,144674,926,1902
2246,783334639985389568,8709208,144674,12022,29949
2247,668142349051129856,8709247,144674,272,560
2248,737322739594330112,8709215,144674,815,3632
2249,690989312272396288,8709217,144674,2885,5939
2250,689993469801164801,8709217,144674,451,1473
2251,671528761649688577,8709247,144674,251,827
2252,853299958564483072,8709205,144674,3483,15279
2253,800855607700029440,8709206,144674,1670,10770
2254,668988183816871936,8709246,144674,449,876
2255,667902449697558528,8709248,144674,364,829
2256,682088079302213632,8709243,144674,9931,18393
2257,681281657291280384,8709244,144674,1101,3250
2258,708356463048204288,8709216,144674,1322,3603
2259,668274247790391296,8709247,144674,225,802
2260,791406955684368384,8709206,144674,4263,13533
2261,674036086168010753,8709246,144674,202,833
2262,670822709593571328,8709246,144674,91,591
2263,686377065986265092,8709218,144674,573,2224
2264,720389942216527872,8709216,144674,2523,6398
2265,676575501977128964,8709245,144674,1103,2572
2266,714141408463036416,8709216,144674,1405,4330
2267,698907974262222848,8709217,144674,628,2569
2268,721001180231503872,8709216,144674,612,2530
2269,682429480204398592,8709243,144674,1158,3451
2270,691793053716221953,8709217,144674,4249,8194
2271,877316821321428993,8709204,144674,4795,25971
2272,670676092097810432,8709246,144674,40,242
2273,674422304705744896,8709246,144674,528,1412
2274,724046343203856385,8709216,144674,560,2671
2275,711998809858043904,8709216,144674,126,920
2276,838831947270979586,8709205,144674,11086,30854
2277,667070482143944705,8709248,144674,14,81
2278,674372068062928900,8709246,144674,306,831
2279,672125275208069120,8709247,144674,1103,2325
2280,828361771580813312,8709205,144674,174,2233
2281,672898206762672129,8709246,144674,412,884
2282,783839966405230592,8709208,144674,11086,30854
2283,672267570918129665,8709246,144674,598,1461
2284,837110210464448512,8709205,144674,2384,16212
2285,747512671126323200,8709212,144674,1627,5606
2286,699036661657767936,8709217,144674,1203,2625
2287,693267061318012928,8709217,144674,815,2396
2288,706346369204748288,8709217,144674,933,3476
2289,862457590147678208,8709205,144674,4700,19760
2290,672254177670729728,8709247,144674,716,1394
2291,671542985629241344,8709247,144674,545,1066
2292,821813639212650496,8709205,144674,3431,12415
2293,767754930266464257,8709208,144674,5496,16319
2294,688908934925697024,8709217,144674,775,2134
2295,723912936180330496,8709216,144674,1239,3909
2296,701889187134500865,8709217,144674,1398,3569
2297,723688335806480385,8709216,144674,2947,7708
2298,753039830821511168,8709210,144674,21213,37661
2299,679729593985699840,8709244,144674,821,2170
2300,681694085539872773,8709243,144674,4075,12856
2301,732732193018155009,8709215,144674,540,2454
2302,759197388317847553,8709208,144674,1986,6181
2303,789137962068021249,8709206,144674,2896,10013
2304,740995100998766593,8709213,144674,2767,6429
2305,685268753634967552,8709217,144674,1203,3126
2306,705239209544720384,8709217,144674,754,3028
2307,712438159032893441,8709216,144674,1569,5352
2308,700151421916807169,8709217,144674,676,2251
2309,667793409583771648,8709247,144674,315,683
2310,670428280563085312,8709246,144674,595,1344
2311,765395769549590528,8709208,144674,3450,27030
2312,672995267319328768,8709246,144674,280,928
2313,776113305656188928,8709208,144674,4462,12037
2314,677573743309385728,8709245,144674,702,2126
2315,783085703974514689,8709208,144674,2266,8381
2316,780601303617732608,8709209,144674,3431,12415
2317,758099635764359168,8709208,144674,10178,19408
2318,684567543613382656,8709218,144674,1227,3046
2319,733460102733135873,8709215,144674,1290,4217
2320,692568918515392513,8709217,144674,1545,4397
2321,887705289381826560,8709202,144674,4952,28578
2322,786595970293370880,8709207,144674,3206,9699
2323,787322443945877504,8709206,144674,1797,8031
2324,829449946868879360,8709205,144674,2064,10621
2325,668779399630725120,8709247,144674,355,685
2326,805520635690676224,8709206,144674,1717,5918
2327,672834301050937345,8709246,144674,549,1287
2328,889278841981685760,8709203,144674,4916,23824
2329,673583129559498752,8709246,144674,349,1165
2330,772615324260794368,8709208,144674,3462,11866
